,co,temp,rhum,wspd,pres,coco
2021-08-20 13:00:00,500.0,20.0,68.0,13.0,1017.0,3.0
2021-08-20 14:00:00,500.0,21.0,64.0,13.0,1017.0,4.0
2021-08-20 15:00:00,500.0,21.0,60.0,14.8,1017.0,4.0
2021-08-20 16:00:00,550.0,21.0,60.0,11.2,1017.0,4.0
2021-08-20 17:00:00,600.0,21.0,64.0,13.0,1017.0,4.0
2021-08-20 18:00:00,600.0,20.0,68.0,16.6,1017.0,4.0
2021-08-20 19:00:00,550.0,20.0,68.0,13.0,1017.0,4.0
2021-08-20 20:00:00,900.0,19.0,73.0,11.2,1017.0,4.0
2021-08-20 21:00:00,900.0,18.0,83.0,7.6,1018.0,4.0
2021-08-20 22:00:00,,18.0,83.0,5.4,1017.0,4.0
2021-08-20 23:00:00,,18.0,83.0,7.6,1017.0,4.0
2021-08-21 00:00:00,,18.0,83.0,7.6,1017.0,4.0
2021-08-21 01:00:00,450.0,17.0,88.0,5.4,1017.0,4.0
2021-08-21 02:00:00,400.0,17.0,88.0,7.6,1017.0,4.0
2021-08-21 03:00:00,400.0,17.0,88.0,7.6,1016.0,4.0
2021-08-21 04:00:00,400.0,17.0,88.0,7.6,1016.0,4.0
2021-08-21 05:00:00,400.0,16.0,94.0,7.6,1016.0,4.0
2021-08-21 06:00:00,400.0,17.0,83.0,5.4,1016.0,7.0
2021-08-21 07:00:00,400.0,17.0,83.0,7.6,1016.0,7.0
2021-08-21 08:00:00,400.0,17.0,83.0,7.6,1016.0,7.0
2021-08-21 09:00:00,450.0,18.0,78.0,7.6,1016.0,7.0
2021-08-21 10:00:00,450.0,19.0,73.0,11.2,1016.0,7.0
2021-08-21 11:00:00,450.0,19.0,73.0,9.4,1016.0,7.0
2021-08-21 12:00:00,550.0,19.0,83.0,11.2,1016.0,7.0
2021-08-21 13:00:00,500.0,19.0,83.0,7.6,1015.0,7.0
2021-08-21 14:00:00,500.0,19.0,88.0,7.6,1015.0,7.0
2021-08-21 15:00:00,500.0,20.0,83.0,7.6,1015.0,7.0
2021-08-21 16:00:00,450.0,20.0,78.0,7.6,1014.0,7.0
2021-08-21 17:00:00,500.0,21.0,78.0,7.6,1014.0,7.0
2021-08-21 18:00:00,450.0,21.0,73.0,11.2,1014.0,7.0
2021-08-21 19:00:00,450.0,20.0,73.0,13.0,1014.0,7.0
2021-08-21 20:00:00,100.0,19.0,78.0,11.2,1015.0,4.0
2021-08-21 21:00:00,100.0,18.0,83.0,7.6,1015.0,4.0
2021-08-21 22:00:00,100.0,18.0,83.0,11.2,1015.0,3.0
2021-08-21 23:00:00,,17.0,83.0,13.0,1015.0,3.0
2021-08-22 00:00:00,,17.0,88.0,9.4,1015.0,7.0
2021-08-22 01:00:00,450.0,17.0,88.0,14.8,1015.0,4.0
2021-08-22 02:00:00,450.0,17.0,88.0,13.0,1015.0,4.0
2021-08-22 03:00:00,450.0,17.0,94.0,9.4,1015.0,4.0
2021-08-22 04:00:00,350.0,17.0,94.0,13.0,1015.0,7.0
2021-08-22 05:00:00,350.0,16.0,88.0,11.2,1016.0,4.0
2021-08-22 06:00:00,400.0,17.0,88.0,14.8,1016.0,4.0
2021-08-22 07:00:00,350.0,17.0,83.0,16.6,1017.0,4.0
2021-08-22 08:00:00,350.0,17.0,83.0,18.4,1018.0,4.0
2021-08-22 09:00:00,350.0,17.0,88.0,14.8,1018.0,4.0
2021-08-22 10:00:00,350.0,18.0,83.0,16.6,1019.0,4.0
2021-08-22 11:00:00,350.0,19.0,78.0,18.4,1019.0,4.0
2021-08-22 12:00:00,350.0,20.0,68.0,18.4,1019.0,3.0
2021-08-22 13:00:00,350.0,19.0,78.0,18.4,1020.0,3.0
2021-08-22 14:00:00,350.0,20.0,73.0,18.4,1020.0,3.0
2021-08-22 15:00:00,350.0,21.0,69.0,14.8,1020.0,3.0
2021-08-22 16:00:00,350.0,21.0,69.0,16.6,1021.0,2.0
2021-08-22 17:00:00,350.0,18.0,88.0,9.4,1022.0,2.0
2021-08-22 18:00:00,400.0,19.0,83.0,9.4,1022.0,2.0
2021-08-22 19:00:00,400.0,19.0,83.0,9.4,1023.0,2.0
2021-08-22 20:00:00,450.0,19.0,83.0,9.4,1023.0,2.0
2021-08-22 21:00:00,450.0,18.0,88.0,5.4,1024.0,2.0
2021-08-22 22:00:00,200.0,18.0,88.0,3.6,1024.0,4.0
2021-08-22 23:00:00,,18.0,94.0,3.6,1025.0,3.0
2021-08-23 00:00:00,,18.0,94.0,3.6,1025.0,2.0
2021-08-23 01:00:00,350.0,17.0,88.0,11.2,1025.0,2.0
2021-08-23 02:00:00,350.0,16.0,88.0,7.6,1026.0,3.0
2021-08-23 03:00:00,350.0,16.0,88.0,9.4,1026.0,3.0
2021-08-23 04:00:00,350.0,16.0,88.0,7.6,1026.0,2.0
2021-08-23 05:00:00,350.0,16.0,82.0,9.4,1027.0,3.0
2021-08-23 06:00:00,300.0,16.0,82.0,9.4,1027.0,3.0
2021-08-23 07:00:00,350.0,16.0,82.0,9.4,1028.0,3.0
2021-08-23 08:00:00,300.0,16.0,82.0,14.8,1028.0,3.0
2021-08-23 09:00:00,350.0,17.0,77.0,9.4,1028.0,3.0
2021-08-23 10:00:00,350.0,18.0,73.0,13.0,1028.0,4.0
2021-08-23 11:00:00,350.0,18.0,73.0,14.8,1029.0,4.0
2021-08-23 12:00:00,400.0,19.0,68.0,14.8,1028.0,4.0
2021-08-23 13:00:00,350.0,19.0,68.0,13.0,1028.0,3.0
2021-08-23 14:00:00,400.0,20.0,64.0,13.0,1028.0,3.0
2021-08-23 15:00:00,400.0,20.0,64.0,13.0,1028.0,3.0
